Date,Flight Number,Destination,Delay,Month
8/16/15,1161,ORD,32,August
8/16/15,1168,EWR,13,August
8/16/15,1170,LAX,-2,August
8/16/15,1173,HNL,1,August
8/16/15,1182,DCA,4,August
8/16/15,1185,EWR,46,August
8/16/15,1198,ORD,122,August
8/16/15,1200,IAH,11,August
8/16/15,1204,IAH,56,August
8/16/15,1211,ORD,-4,August
8/16/15,1227,EWR,0,August
8/16/15,1240,DEN,4,August
8/16/15,1247,SAN,29,August
8/16/15,1250,IAH,9,August
8/16/15,1252,MCO,35,August
8/16/15,1255,SAN,39,August
8/16/15,1257,ANC,-3,August
8/16/15,1263,MCO,1,August
8/16/15,1273,OGG,3,August
8/16/15,1276,LAX,-4,August
8/16/15,1415,PDX,-3,August
8/16/15,1438,BOS,21,August
8/16/15,1447,DEN,0,August
8/16/15,1453,SEA,-1,August
8/16/15,1474,DEN,-4,August
8/16/15,1497,SEA,3,August
8/16/15,1523,SEA,-2,August
8/16/15,1526,SEA,6,August
8/16/15,1559,IAH,1,August
8/16/15,1570,BOS,28,August
8/16/15,1572,SAN,-2,August
8/16/15,1586,ORD,55,August
8/16/15,1591,ORD,6,August
8/16/15,1602,ATL,1,August
8/16/15,1608,EWR,24,August
8/16/15,1616,SEA,36,August
8/16/15,1635,DEN,1,August
8/16/15,1641,IAD,52,August
8/16/15,1660,DEN,46,August
8/16/15,1662,RDU,8,August
8/16/15,1668,ORD,-4,August
8/16/15,1670,HNL,2,August
8/16/15,1681,PHL,-4,August
8/16/15,1684,LIH,33,August
8/16/15,1686,BOS,43,August
8/16/15,1699,ATL,8,August
8/16/15,1717,ORD,-3,August
8/16/15,1721,KOA,6,August
8/16/15,1723,KOA,4,August
8/16/15,1725,OGG,21,August
8/16/15,1727,LAX,21,August
8/16/15,1728,ORD,9,August
8/16/15,1731,BOS,-2,August
8/16/15,1739,ORD,0,August
8/16/15,1742,EWR,13,August
8/16/15,1749,OGG,10,August
8/16/15,1754,EWR,3,August
8/16/15,1756,BOS,11,August
8/16/15,1760,PDX,-8,August
8/16/15,1774,IAD,7,August
8/16/15,1780,SEA,6,August
8/16/15,1796,IAD,29,August
8/16/15,1804,SAN,1,August
8/16/15,1858,IAH,0,August
8/16/15,1864,LAX,0,August
8/16/15,1912,BOS,-1,August
8/16/15,1914,IAH,53,August
8/16/15,1922,EWR,-3,August
8/16/15,1927,IAH,7,August
8/16/15,1930,IAD,252,August
8/16/15,1937,IAH,63,August
8/16/15,1944,EWR,-2,August
8/16/15,1947,BWI,5,August
8/16/15,1950,CLE,0,August
8/16/15,1957,MCO,-4,August
8/16/15,1960,LAX,2,August
8/16/15,1975,FLL,8,August
8/16/15,1984,PDX,-7,August
8/16/15,1993,IAD,6,August
8/16/15,2000,PHX,-3,August
8/17/15,72,DEN,-6,August
8/17/15,73,HNL,7,August
8/17/15,205,PDX,-4,August
8/17/15,217,BOS,-2,August
8/17/15,237,STL,1,August
8/17/15,249,IAD,29,August
8/17/15,258,MSP,3,August
8/17/15,268,SNA,7,August
8/17/15,276,EWR,8,August
8/17/15,289,LAS,-8,August
8/17/15,294,DFW,209,August
8/17/15,300,HNL,55,August
8/17/15,309,IAD,34,August
8/17/15,322,IAH,5,August
8/17/15,325,BOS,-4,August
8/17/15,329,DEN,4,August
8/17/15,330,AUS,0,August
8/17/15,331,DEN,-2,August
8/17/15,351,SAN,-8,August
8/17/15,355,IAD,4,August
8/17/15,361,LIH,-4,August
8/17/15,362,ORD,4,August
8/17/15,394,LAS,7,August
8/17/15,399,RDU,-3,August
8/17/15,414,SAN,-4,August
8/17/15,427,OGG,21,August
8/17/15,433,LAX,-9,August
8/17/15,444,BOS,133,August
8/17/15,478,LAX,11,August
8/17/15,479,LAX,61,August
8/17/15,480,PIT,-5,August
8/17/15,486,IAD,-3,August
8/17/15,497,SLC,-4,August
8/17/15,502,JFK,11,August
8/17/15,522,PDX,-2,August
8/17/15,525,LAS,7,August
8/17/15,569,AUS,26,August
8/17/15,572,ORD,-4,August
8/17/15,574,ORD,104,August
8/17/15,579,DEN,-2,August
8/17/15,580,PDX,-2,August
8/17/15,583,LAS,-3,August
8/17/15,591,IAH,3,August
8/17/15,611,SEA,-4,August
8/17/15,614,SNA,4,August
8/17/15,619,LAS,-5,August
8/17/15,620,ORD,5,August
8/17/15,624,ORD,25,August
8/17/15,637,JFK,18,August
8/17/15,650,AUS,9,August
8/17/15,663,HNL,193,August
8/17/15,677,RNO,-4,August
8/17/15,681,LAS,-5,August
8/17/15,691,SAN,15,August
8/17/15,697,EWR,-4,August
8/17/15,704,JFK,-2,August
8/17/15,705,ORD,48,August
8/17/15,710,DEN,19,August
8/17/15,718,LAX,39,August
8/17/15,734,ORD,49,August
8/17/15,753,DEN,23,August
8/17/15,758,JFK,0,August
8/17/15,760,JFK,3,August
8/17/15,778,ORD,-4,August
8/17/15,788,BOS,6,August
8/17/15,806,LAX,-4,August
8/17/15,816,DFW,-7,August
8/17/15,824,JFK,0,August
8/17/15,842,LAX,-5,August
8/17/15,864,RNO,-1,August
8/17/15,868,PHX,121,August
8/17/15,898,JFK,6,August
8/17/15,1004,LAX,-3,August
8/17/15,1038,LAS,-1,August
8/17/15,1062,MSP,42,August
8/17/15,1073,BOS,38,August
8/17/15,1084,SEA,-1,August
8/17/15,1086,IAH,1,August
8/17/15,1109,DEN,-1,August
8/17/15,1118,EWR,27,August
8/17/15,1120,IAH,11,August
8/17/15,1122,HNL,146,August
8/17/15,1124,SEA,-5,August
8/17/15,1168,EWR,6,August
8/17/15,1178,PDX,35,August
8/17/15,1179,LAS,73,August
8/17/15,1185,EWR,-1,August
8/17/15,1192,LAX,37,August
8/17/15,1200,IAH,23,August
8/17/15,1240,IAH,7,August
8/17/15,1247,SAN,112,August
8/17/15,1250,IAH,-1,August
8/17/15,1252,MCO,30,August
8/17/15,1257,ANC,42,August
8/17/15,1263,MCO,29,August
8/17/15,1273,OGG,-3,August
8/17/15,1276,LAX,-4,August
8/17/15,1415,PDX,2,August
8/17/15,1438,EWR,2,August
8/17/15,1453,SEA,21,August
8/17/15,1454,DEN,97,August
8/17/15,1469,EWR,2,August
8/17/15,1474,DEN,-5,August
8/17/15,1497,SEA,-2,August
8/17/15,1499,IAD,120,August
8/17/15,1517,SAN,4,August
8/17/15,1523,SEA,5,August
8/17/15,1526,SEA,4,August
8/17/15,1531,RDU,224,August
8/17/15,1563,ORD,3,August
8/17/15,1567,DEN,0,August
8/17/15,1586,ORD,-2,August
8/17/15,1591,ORD,28,August
8/17/15,1593,EWR,-3,August
8/17/15,1602,ATL,-2,August
8/17/15,1608,EWR,3,August
8/17/15,1614,LAS,11,August
8/17/15,1641,IAD,-2,August
8/17/15,1645,IAD,0,August
8/17/15,1660,DEN,-4,August
8/17/15,1662,ORD,60,August
8/17/15,1668,ORD,43,August
8/17/15,1670,HNL,39,August
8/17/15,1671,SAN,81,August
8/17/15,1673,IAD,-3,August
8/17/15,1674,EWR,28,August
8/17/15,1681,PHL,3,August
8/17/15,1683,EWR,48,August
8/17/15,1684,LIH,7,August
8/17/15,1686,DCA,2,August
8/17/15,1699,ATL,8,August
8/17/15,1710,LAX,2,August
8/17/15,1721,KOA,97,August
8/17/15,1723,KOA,12,August
8/17/15,1725,OGG,2,August
8/17/15,1727,IND,22,August
8/17/15,1728,ORD,64,August
8/17/15,1734,BOS,2,August
8/17/15,1739,ORD,40,August
8/17/15,1742,EWR,-1,August
8/17/15,1748,AUS,0,August
8/17/15,1751,LAS,1,August
8/17/15,1754,EWR,35,August
8/17/15,1774,IAD,4,August
8/17/15,1780,SEA,-3,August
8/17/15,1793,CLE,27,August
8/17/15,1813,SEA,0,August
8/17/15,1900,PHL,2,August
8/17/15,1914,IAH,6,August
8/17/15,1922,EWR,71,August
8/17/15,1927,IAH,15,August
8/17/15,1928,ORD,1,August
8/17/15,1937,IAH,145,August
8/17/15,1944,EWR,-3,August
8/17/15,1946,BOS,-1,August
8/17/15,1947,BWI,1,August
8/17/15,1950,CLE,42,August
8/17/15,1957,MCO,-4,August
8/17/15,1960,LAX,11,August
8/17/15,1984,PDX,26,August
8/17/15,1993,IAD,-2,August
8/17/15,2000,PHX,0,August
8/18/15,72,LAX,-6,August
8/18/15,73,HNL,12,August
8/18/15,205,PDX,6,August
8/18/15,228,ORD,88,August
8/18/15,256,AUS,0,August
8/18/15,273,SEA,-1,August
8/18/15,292,IAH,-3,August
8/18/15,300,HNL,3,August
8/18/15,322,SEA,13,August
8/18/15,351,SEA,6,August
8/18/15,353,EWR,-7,August
8/18/15,364,ORD,15,August
8/18/15,370,OGG,47,August
8/18/15,390,ORD,0,August
8/18/15,392,LAS,-7,August
8/18/15,394,LAS,-5,August
8/18/15,408,IAD,1,August
8/18/15,414,EWR,-2,August
8/18/15,424,SEA,1,August
8/18/15,439,BOS,-8,August
8/18/15,466,IAH,-2,August
8/18/15,468,AUS,17,August
8/18/15,477,DFW,3,August
8/18/15,497,SLC,-2,August
8/18/15,502,JFK,7,August
8/18/15,522,PDX,5,August
8/18/15,525,LAS,-5,August
8/18/15,526,DEN,0,August
8/18/15,544,DEN,26,August
8/18/15,572,ORD,5,August
8/18/15,580,PDX,-7,August
8/18/15,587,PDX,-1,August
8/18/15,595,PHX,-6,August
8/18/15,597,LAS,-6,August
8/18/15,611,SEA,-3,August
8/18/15,614,SNA,1,August
8/18/15,637,JFK,56,August
8/18/15,650,AUS,36,August
8/18/15,653,LAX,1,August
8/18/15,662,MSP,-1,August
8/18/15,664,LAS,-3,August
8/18/15,677,RNO,-3,August
8/18/15,704,JFK,6,August
8/18/15,705,ORD,3,August
8/18/15,720,DEN,-3,August
8/18/15,753,DEN,-1,August
8/18/15,758,JFK,-3,August
8/18/15,760,JFK,154,August
8/18/15,769,DEN,-5,August
8/18/15,809,SNA,-2,August
8/18/15,814,LAX,-2,August
8/18/15,824,JFK,-3,August
8/18/15,834,DEN,10,August
8/18/15,887,LAX,-2,August
8/18/15,898,JFK,4,August
8/18/15,948,DEN,13,August
8/18/15,1004,LAX,34,August
8/18/15,1060,SAT,-1,August
8/18/15,1073,BOS,11,August
8/18/15,1106,STL,89,August
8/18/15,1109,BOS,7,August
8/18/15,1111,LIH,0,August
8/18/15,1120,BOS,31,August
8/18/15,1122,SEA,4,August
8/18/15,1124,SEA,-2,August
8/18/15,1149,EWR,37,August
8/18/15,1161,ORD,0,August
8/18/15,1174,SAN,9,August
8/18/15,1175,HNL,-2,August
8/18/15,1193,DCA,8,August
8/18/15,1200,IAH,17,August
8/18/15,1211,EWR,3,August
8/18/15,1242,IAD,-3,August
8/18/15,1247,SAN,4,August
8/18/15,1250,IAH,-5,August
8/18/15,1257,ANC,11,August
8/18/15,1273,OGG,0,August
8/18/15,1276,LAX,-5,August
8/18/15,1400,RDU,0,August
8/18/15,1401,SAN,31,August
8/18/15,1405,RNO,81,August
8/18/15,1436,ORD,7,August
8/18/15,1483,ORD,4,August
8/18/15,1499,LAS,-9,August
8/18/15,1517,SAN,-5,August
8/18/15,1523,EWR,8,August
8/18/15,1556,LAS,3,August
8/18/15,1564,IAD,-4,August
8/18/15,1570,BOS,1,August
8/18/15,1579,LAX,4,August
8/18/15,1586,ORD,24,August
8/18/15,1593,EWR,12,August
8/18/15,1602,ATL,5,August
8/18/15,1608,EWR,3,August
8/18/15,1614,LAS,0,August
8/18/15,1616,PHL,9,August
8/18/15,1638,LAS,-4,August
8/18/15,1641,IAD,-4,August
8/18/15,1644,IAH,-1,August
8/18/15,1662,RDU,63,August
8/18/15,1668,ORD,48,August
8/18/15,1669,ORD,14,August
8/18/15,1670,HNL,13,August
8/18/15,1671,SAN,0,August
8/18/15,1673,MCO,14,August
8/18/15,1674,EWR,31,August
8/18/15,1676,ORD,17,August
8/18/15,1683,EWR,-5,August
8/18/15,1684,LIH,-1,August
8/18/15,1689,IAD,-3,August
8/18/15,1699,ATL,-1,August
8/18/15,1704,IAD,8,August
8/18/15,1717,ORD,14,August
8/18/15,1718,LAX,35,August
8/18/15,1721,KOA,68,August
8/18/15,1723,KOA,9,August
8/18/15,1727,IND,34,August
8/18/15,1735,PDX,48,August
8/18/15,1736,DEN,-1,August
8/18/15,1742,EWR,18,August
8/18/15,1747,LAX,6,August
8/18/15,1749,OGG,17,August
8/18/15,1754,EWR,13,August
8/18/15,1756,BOS,15,August
8/18/15,1788,LAX,58,August
8/18/15,1796,IAD,13,August
8/18/15,1822,SEA,33,August
8/18/15,1840,PHL,3,August
8/18/15,1869,MCO,168,August
8/18/15,1900,SAN,1,August
8/18/15,1907,EWR,-3,August
8/18/15,1912,BOS,6,August
8/18/15,1922,EWR,4,August
8/18/15,1927,IAH,17,August
8/18/15,1937,IAH,5,August
8/18/15,1944,EWR,23,August
8/18/15,1945,EWR,-2,August
8/18/15,1947,BWI,-2,August
8/18/15,1950,CLE,12,August
8/18/15,1960,LAX,-1,August
8/18/15,1975,PIT,3,August
8/18/15,1993,IAD,50,August
8/18/15,1994,ORD,17,August
8/18/15,2000,PHX,45,August
8/19/15,72,LAX,-3,August
8/19/15,73,HNL,13,August
8/19/15,205,PDX,-2,August
8/19/15,256,AUS,61,August
8/19/15,267,PHL,-4,August
8/19/15,300,HNL,95,August
8/19/15,331,SEA,0,August
8/19/15,351,SEA,0,August
8/19/15,353,EWR,15,August
8/19/15,370,OGG,4,August
8/19/15,408,IAD,5,August
8/19/15,414,EWR,-3,August
8/19/15,466,IAH,0,August
8/19/15,468,AUS,-4,August
8/19/15,477,DFW,5,August
8/19/15,486,IAD,-4,August
8/19/15,497,SLC,-5,August
8/19/15,502,JFK,1,August
8/19/15,516,IAD,14,August
8/19/15,522,PDX,-3,August
8/19/15,525,LAS,-11,August
8/19/15,560,SEA,-4,August
8/19/15,572,ORD,-2,August
8/19/15,579,DEN,67,August
8/19/15,580,PDX,-1,August
8/19/15,587,PDX,-2,August
8/19/15,591,IAH,-1,August
8/19/15,595,PHX,12,August
8/19/15,611,SEA,-5,August
8/19/15,614,SNA,-2,August
8/19/15,618,DEN,0,August
8/19/15,620,ORD,-8,August
8/19/15,637,JFK,14,August
8/19/15,650,AUS,12,August
8/19/15,653,LAX,31,August
8/19/15,662,MSP,0,August
8/19/15,664,LAS,-8,August
8/19/15,677,RNO,-1,August
8/19/15,698,ORD,141,August
8/19/15,704,JFK,0,August
8/19/15,708,BOS,3,August
8/19/15,719,IAD,60,August
8/19/15,720,DEN,1,August
8/19/15,753,DEN,8,August
8/19/15,758,JFK,-3,August
8/19/15,760,JFK,0,August
8/19/15,809,SNA,13,August
8/19/15,824,JFK,-4,August
8/19/15,834,DEN,25,August
8/19/15,887,LAX,21,August
8/19/15,898,JFK,49,August
8/19/15,948,DEN,8,August
8/19/15,1004,LAX,5,August
8/19/15,1060,SAT,-4,August
8/19/15,1073,BOS,-3,August
8/19/15,1076,ORD,-3,August
8/19/15,1106,STL,11,August
8/19/15,1109,DEN,3,August
8/19/15,1111,LIH,-1,August
8/19/15,1120,BOS,-5,August
8/19/15,1122,SEA,-2,August
8/19/15,1124,SEA,1,August
8/19/15,1149,EWR,2,August
8/19/15,1161,ORD,6,August
8/19/15,1174,SAN,7,August
8/19/15,1175,HNL,-2,August
8/19/15,1179,LAS,-3,August
8/19/15,1192,LAX,5,August
8/19/15,1193,DCA,-1,August
8/19/15,1200,IAH,4,August
8/19/15,1208,ORD,6,August
8/19/15,1211,EWR,-5,August
8/19/15,1232,LAX,-5,August
8/19/15,1242,IAD,-4,August
8/19/15,1247,SAN,11,August
8/19/15,1250,IAH,-1,August
8/19/15,1253,RDU,-2,August
8/19/15,1257,ANC,-1,August
8/19/15,1262,SEA,43,August
8/19/15,1263,PHL,5,August
8/19/15,1273,OGG,23,August
8/19/15,1276,LAX,-5,August
8/19/15,1401,SAN,-7,August
8/19/15,1405,RNO,15,August
8/19/15,1431,LAX,-3,August
8/19/15,1440,SEA,-3,August
8/19/15,1483,ORD,-6,August
8/19/15,1499,LAS,0,August
8/19/15,1517,SAN,1,August
8/19/15,1523,EWR,-7,August
8/19/15,1556,LAS,-5,August
8/19/15,1563,ORD,1,August
8/19/15,1570,BOS,-3,August
8/19/15,1579,LAX,3,August
8/19/15,1593,EWR,-2,August
8/19/15,1602,ATL,-1,August
8/19/15,1606,ORD,104,August
8/19/15,1608,EWR,3,August
8/19/15,1614,LAS,-4,August
8/19/15,1616,SEA,-4,August
8/19/15,1635,DEN,0,August
8/19/15,1638,LAS,-2,August
8/19/15,1641,IAD,32,August
8/19/15,1644,IAH,-1,August
8/19/15,1662,RDU,9,August
8/19/15,1668,ORD,2,August
8/19/15,1669,ORD,41,August
8/19/15,1670,HNL,-3,August
8/19/15,1671,SAN,-1,August
8/19/15,1673,MCO,3,August
8/19/15,1674,EWR,-2,August
8/19/15,1676,ORD,-4,August
8/19/15,1683,EWR,9,August
8/19/15,1684,LIH,53,August
8/19/15,1689,IAD,1,August
8/19/15,1699,ATL,-3,August
8/19/15,1703,BOS,-2,August
8/19/15,1712,IAH,-10,August
8/19/15,1717,ORD,11,August
8/19/15,1721,KOA,50,August
8/19/15,1723,KOA,-2,August
8/19/15,1727,IND,14,August
8/19/15,1735,PDX,19,August
8/19/15,1742,EWR,-1,August
8/19/15,1749,OGG,75,August
8/19/15,1754,EWR,-5,August
8/19/15,1756,BOS,37,August
8/19/15,1774,IAD,4,August
8/19/15,1796,IAD,2,August
8/19/15,1900,SAN,5,August
8/19/15,1907,EWR,-2,August
8/19/15,1912,BOS,6,August
8/19/15,1914,IAH,9,August
8/19/15,1922,EWR,-4,August
8/19/15,1927,IAH,3,August
8/19/15,1937,IAH,41,August
8/19/15,1944,EWR,29,August
8/19/15,1945,EWR,-3,August
8/19/15,1947,BWI,1,August
8/19/15,1950,CLE,299,August
8/19/15,1956,LAX,-4,August
8/19/15,1957,MCO,22,August
8/19/15,1960,LAX,-2,August
8/19/15,1970,ORD,7,August
8/19/15,1975,PIT,-4,August
8/19/15,1978,LAS,-1,August
8/19/15,1994,ORD,5,August
8/19/15,2000,PHX,79,August
8/20/15,72,LAX,6,August
8/20/15,73,HNL,12,August
8/20/15,205,PDX,-8,August
8/20/15,256,AUS,-3,August
8/20/15,267,PHL,48,August
8/20/15,273,SEA,-6,August
8/20/15,300,HNL,146,August
8/20/15,322,SEA,135,August
8/20/15,351,SEA,25,August
8/20/15,353,EWR,142,August
8/20/15,370,OGG,-9,August
8/20/15,390,ORD,6,August
8/20/15,392,LAS,-5,August
8/20/15,408,IAD,12,August
8/20/15,414,EWR,4,August
8/20/15,424,SEA,6,August
8/20/15,433,LAX,96,August
8/20/15,439,BOS,-2,August
8/20/15,466,IAH,20,August
8/20/15,468,AUS,-4,August
8/20/15,477,DFW,-6,August
8/20/15,486,IAD,83,August
8/20/15,497,SLC,-3,August
8/20/15,502,JFK,37,August
8/20/15,517,IAD,187,August
8/20/15,522,PDX,155,August
8/20/15,525,LAS,1,August
8/20/15,572,ORD,2,August
8/20/15,580,PDX,216,August
8/20/15,587,PDX,50,August
8/20/15,595,PHX,0,August
8/20/15,611,SEA,14,August
8/20/15,614,SNA,-3,August
8/20/15,637,JFK,51,August
8/20/15,650,AUS,9,August
8/20/15,653,LAX,-6,August
8/20/15,662,MSP,-7,August
8/20/15,663,HNL,0,August
8/20/15,664,LAS,-5,August
8/20/15,677,RNO,2,August
8/20/15,698,ORD,23,August
8/20/15,704,JFK,9,August
8/20/15,705,ORD,12,August
8/20/15,708,BOS,61,August
8/20/15,718,IAH,-3,August
8/20/15,720,DEN,1,August
8/20/15,753,DEN,-5,August
8/20/15,758,JFK,4,August
8/20/15,760,JFK,63,August
8/20/15,809,SNA,-6,August
8/20/15,824,JFK,85,August
8/20/15,834,DEN,88,August
8/20/15,898,JFK,1,August
8/20/15,948,DEN,1,August
8/20/15,1060,SAT,-8,August
8/20/15,1073,BOS,17,August
8/20/15,1106,STL,15,August
8/20/15,1109,DEN,-1,August
8/20/15,1111,LIH,-1,August
8/20/15,1120,BOS,32,August
8/20/15,1122,SEA,53,August
8/20/15,1124,SEA,-5,August
8/20/15,1149,EWR,20,August
8/20/15,1161,ORD,32,August
8/20/15,1174,SAN,142,August
8/20/15,1192,LAX,3,August
8/20/15,1193,DCA,25,August
8/20/15,1200,IAH,10,August
8/20/15,1211,EWR,80,August
8/20/15,1216,LAS,-5,August
8/20/15,1242,IAD,-6,August
8/20/15,1247,SAN,1,August
8/20/15,1250,IAH,-1,August
8/20/15,1252,IAH,50,August
8/20/15,1253,RDU,30,August
8/20/15,1257,ANC,12,August
8/20/15,1273,OGG,-4,August
8/20/15,1276,LAX,-5,August
8/20/15,1401,SAN,-8,August
8/20/15,1405,RNO,46,August
8/20/15,1483,ORD,-1,August
8/20/15,1497,SEA,23,August
8/20/15,1499,LAS,42,August
8/20/15,1517,SAN,58,August
8/20/15,1556,LAS,5,August
8/20/15,1563,ORD,1,August
8/20/15,1570,BOS,7,August
8/20/15,1572,SAN,3,August
8/20/15,1579,LAX,0,August
8/20/15,1586,ORD,-1,August
8/20/15,1589,ORD,7,August
8/20/15,1593,EWR,2,August
8/20/15,1602,ATL,2,August
8/20/15,1606,ORD,-6,August
8/20/15,1608,EWR,-4,August
8/20/15,1614,LAS,0,August
8/20/15,1615,EWR,0,August
8/20/15,1635,DEN,21,August
8/20/15,1638,LAS,21,August
8/20/15,1641,IAD,-3,August
8/20/15,1644,IAH,74,August
8/20/15,1655,DEN,-4,August
8/20/15,1660,DEN,8,August
8/20/15,1662,RDU,27,August
8/20/15,1667,LAX,134,August
8/20/15,1668,ORD,10,August
8/20/15,1669,ORD,28,August
8/20/15,1670,HNL,6,August
8/20/15,1671,SAN,62,August
8/20/15,1673,MCO,-2,August
8/20/15,1674,EWR,6,August
8/20/15,1676,ORD,0,August
8/20/15,1683,EWR,95,August
8/20/15,1684,LIH,10,August
8/20/15,1689,IAD,0,August
8/20/15,1699,ATL,12,August
8/20/15,1704,IAD,-3,August
8/20/15,1717,ORD,8,August
8/20/15,1721,KOA,-1,August
8/20/15,1723,KOA,8,August
8/20/15,1727,IND,61,August
8/20/15,1731,LAX,49,August
8/20/15,1735,PDX,10,August
8/20/15,1736,DEN,-1,August
8/20/15,1742,EWR,50,August
8/20/15,1749,OGG,10,August
8/20/15,1754,EWR,34,August
8/20/15,1756,BOS,111,August
8/20/15,1774,IAD,8,August
8/20/15,1796,IAD,125,August
8/20/15,1809,LAX,-2,August
8/20/15,1822,SEA,169,August
8/20/15,1840,PHL,11,August
8/20/15,1900,SAN,25,August
8/20/15,1907,EWR,5,August
8/20/15,1912,BOS,9,August
8/20/15,1914,IAH,0,August
8/20/15,1922,EWR,-1,August
8/20/15,1927,IAH,14,August
8/20/15,1937,IAH,267,August
8/20/15,1944,EWR,6,August
8/20/15,1945,EWR,49,August
8/20/15,1947,BWI,-1,August
8/20/15,1950,CLE,22,August
8/20/15,1956,LAX,-1,August
8/20/15,1957,MCO,44,August
8/20/15,1960,LAX,13,August
8/20/15,1970,ORD,4,August
8/20/15,1975,PIT,-3,August
8/20/15,1978,LAS,1,August
8/20/15,1993,IAD,-3,August
8/20/15,1994,ORD,9,August
8/20/15,2000,PHX,35,August
8/21/15,72,LAX,10,August
8/21/15,73,HNL,2,August
8/21/15,205,PDX,32,August
8/21/15,256,AUS,8,August
8/21/15,267,PHL,31,August
8/21/15,273,SEA,-4,August
8/21/15,300,HNL,130,August
8/21/15,322,SEA,74,August
8/21/15,351,SEA,-1,August
8/21/15,370,OGG,-2,August
8/21/15,392,LAS,0,August
8/21/15,408,IAD,10,August
8/21/15,424,SEA,-5,August
8/21/15,433,LAX,-2,August
8/21/15,439,BOS,-3,August
8/21/15,466,IAH,-1,August
8/21/15,468,AUS,7,August
8/21/15,477,DFW,76,August
8/21/15,479,LAX,-6,August
8/21/15,497,SLC,3,August
8/21/15,502,JFK,20,August
8/21/15,517,IAD,-1,August
8/21/15,522,PDX,16,August
8/21/15,525,LAS,-5,August
8/21/15,526,DEN,56,August
8/21/15,572,ORD,8,August
8/21/15,580,PDX,117,August
8/21/15,587,PDX,-2,August
8/21/15,595,PHX,13,August
8/21/15,611,SEA,130,August
8/21/15,614,SNA,-3,August
8/21/15,637,JFK,14,August
8/21/15,650,AUS,-5,August
8/21/15,653,LAX,-4,August
8/21/15,662,MSP,-5,August
8/21/15,663,HNL,4,August
8/21/15,664,LAS,-8,August
8/21/15,677,RNO,-6,August
8/21/15,698,ORD,8,August
8/21/15,704,JFK,-3,August
8/21/15,708,BOS,-3,August
8/21/15,718,IAH,37,August
8/21/15,720,DEN,-2,August
8/21/15,753,DEN,6,August
8/21/15,758,JFK,0,August
8/21/15,760,JFK,-1,August
8/21/15,809,SNA,2,August
8/21/15,824,JFK,-1,August
8/21/15,834,DEN,-3,August
8/21/15,887,LAX,-8,August
8/21/15,898,JFK,2,August
8/21/15,948,DEN,-1,August
8/21/15,1060,SAT,-1,August
8/21/15,1073,BOS,23,August
8/21/15,1106,STL,0,August
8/21/15,1109,DEN,44,August
8/21/15,1111,LIH,39,August
8/21/15,1120,BOS,-2,August
8/21/15,1122,SEA,63,August
8/21/15,1124,SEA,96,August
8/21/15,1161,ORD,-1,August
8/21/15,1174,SAN,-5,August
8/21/15,1185,ORD,-2,August
8/21/15,1192,LAX,0,August
8/21/15,1193,DCA,-3,August
8/21/15,1197,IAH,22,August
8/21/15,1200,IAH,29,August
8/21/15,1211,EWR,0,August
8/21/15,1216,LAS,-6,August
8/21/15,1232,LAX,62,August
8/21/15,1242,IAD,-4,August
8/21/15,1247,SAN,-2,August
8/21/15,1250,IAH,29,August
8/21/15,1252,IAH,-1,August
8/21/15,1253,RDU,2,August
8/21/15,1257,ANC,-4,August
8/21/15,1263,EWR,-8,August
8/21/15,1273,OGG,67,August
8/21/15,1276,LAX,-2,August
8/21/15,1401,SAN,-5,August
8/21/15,1405,RNO,2,August
8/21/15,1436,ORD,3,August
8/21/15,1483,ORD,-1,August
8/21/15,1497,SEA,-1,August
8/21/15,1499,LAS,27,August
8/21/15,1517,SAN,14,August
8/21/15,1556,LAS,3,August
8/21/15,1563,ORD,-3,August
8/21/15,1564,IAD,-6,August
8/21/15,1570,BOS,3,August
8/21/15,1572,SAN,24,August
8/21/15,1579,LAX,2,August
8/21/15,1586,ORD,-2,August
8/21/15,1593,EWR,-1,August
8/21/15,1602,ATL,1,August
8/21/15,1606,ORD,-5,August
8/21/15,1608,EWR,1,August
8/21/15,1614,LAS,87,August
8/21/15,1635,DEN,-2,August
8/21/15,1638,LAS,54,August
8/21/15,1641,IAD,-5,August
8/21/15,1644,IAH,7,August
8/21/15,1646,EWR,55,August
8/21/15,1660,DEN,16,August
8/21/15,1662,RDU,7,August
8/21/15,1668,ORD,3,August
8/21/15,1669,ORD,2,August
8/21/15,1670,HNL,-7,August
8/21/15,1671,SAN,-3,August
8/21/15,1673,MCO,26,August
8/21/15,1674,EWR,6,August
8/21/15,1683,EWR,56,August
8/21/15,1684,LIH,147,August
8/21/15,1689,IAD,-1,August
8/21/15,1699,ATL,-7,August
8/21/15,1704,IAD,-3,August
8/21/15,1717,ORD,35,August
8/21/15,1721,KOA,-4,August
8/21/15,1723,KOA,9,August
8/21/15,1727,IND,-1,August
8/21/15,1728,ORD,74,August
8/21/15,1735,PDX,1,August
8/21/15,1736,DEN,3,August
8/21/15,1742,EWR,5,August
8/21/15,1749,OGG,-7,August
8/21/15,1754,EWR,-1,August
8/21/15,1756,BOS,3,August
8/21/15,1774,IAD,76,August
8/21/15,1780,IAD,1,August
8/21/15,1791,EWR,-4,August
8/21/15,1796,IAD,18,August
8/21/15,1822,SEA,1,August
8/21/15,1840,PHL,-5,August
8/21/15,1869,MCO,-4,August
8/21/15,1900,SAN,13,August
